ObjectId,Country,ISO2,ISO3,Indicator,Unit,Source,CTS_Code,CTS_Name,CTS_Full_Descriptor,Trade_Flow,Scale,F1994,F1995,F1996,F1997,F1998,F1999,F2000,F2001,F2002,F2003,F2004,F2005,F2006,F2007,F2008,F2009,F2010,F2011,F2012,F2013,F2014,F2015,F2016,F2017,F2018,F2019,F2020,F2021,F2022
534,Czech Rep.,CZ,CZE,Imports of low carbon technology products as percent of GDP,Percent,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTLM,"Trade in Low Carbon Technology Products; Imports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,2.00291804922993,2.02642176905447,0.150582242167176,2.41445716156652,2.20176443508549,2.62565476996343,3.02297106242465,2.40456280118104,2.29445050445311,2.47584784145351,2.31114428074022,2.55846790275683,2.64800739886041,2.76492558497238,2.68428281813348,3.53343979242866,3.13277797947363,2.95862752265009,2.85714396865733,3.26102449343125,3.38031862614288,3.27628185082227,3.34194712017335,3.48100909243699,3.58126550516307,4.01493593485412,4.76694957570566,5.03398963486449
535,Czech Rep.,CZ,CZE,Imports of low carbon technology products as share of total imports,Percent,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTLM,"Trade in Low Carbon Technology Products; Imports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,5.07409483552302,4.60685094592506,5.10432314300546,5.64975919057694,4.85710352074689,4.43448990458955,4.24169633788266,4.15195109476508,4.28376144472576,4.24703191491836,4.60924531965695,5.29377469749711,5.83552034725024,4.72636746874025,4.36566626419049,4.1903561645066,4.42646081226643,4.49626656802925,4.4955299911792,4.47284629801983,4.69392257336264,5.05164422179864,5.7718977965237,6.33708321836863,6.30268607108395
536,Czech Rep.,CZ,CZE,Total trade in low carbon technology products,US Dollars,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTL,Trade in Low Carbon Technology Products,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products",Not Applicable,Units,977782862,1922951166,2165095661,,2967114189,2718088693,3158988168,3833340342,3941157799,4679711831,5994541424,6648159311,8435801214,10983489096,14304926502,11633273886,14455348271,16148860158,14239401274,14189899306,15151633494,13676975252,14337476714,16475229028,19196576419,20326699805,23684456451,33919764503,36921989666
537,Czech Rep.,CZ,CZE,Total trade in low carbon technology products as percent of GDP,Percent,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTL,Trade in Low Carbon Technology Products,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products",Not Applicable,Units,,3.19748772692204,3.2128566707871,,4.44301142362772,4.17057241668003,5.10969239190435,5.65316927212482,4.79553152300172,4.67385486332029,5.00317828458572,4.84759782700354,5.39842768767316,5.78115505138071,6.0325075861646,5.60483007884038,6.91412079823851,7.03461747422894,6.81775197024868,6.70328930911117,7.2371598528707,7.27370811596663,7.30489917286605,7.53570362472809,7.70945169949603,8.0486423651223,9.62882363956656,12.0371971428717,12.7086018473253
538,Czech Rep.,CZ,CZE,Trade balance in low carbon technology products,US Dollars,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTLB,"Trade in Low Carbon Technology Products; Trade Balance","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Trade Balance",Not Applicable,Units,-299052442,-486136172,-566054483,,-257712137,-151824795,-87552608,-266334148,-11172153,85060313,61683708,308996733,439870588,921707278,1191952598,490385780,-319372705,1765478636,1880757340,2093573652,1497147772,964742796,1476624392,1862301836,1861113493,2237858099,3933014559,7054073913,7671736096
539,Czech Rep.,CZ,CZE,Trade balance in low carbon technology products as percent of GDP,Percent,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTLB,"Trade in Low Carbon Technology Products; Trade Balance","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Trade Balance",Not Applicable,Units,,-0.808348371537824,-0.839986867321839,,-0.385902899505332,-0.232956453490939,-0.141617148022501,-0.392772852724473,-0.0135940793603576,0.0849538544140746,0.0514826016787113,0.225309265523104,0.281491882159502,0.485140253659889,0.502656416219845,0.23626444257341,-0.152758786618804,0.769061515281683,0.900496924948494,0.989001371796516,0.715110866008202,0.513070863680871,0.752335471221511,0.851809384381383,0.747433514622045,0.886111354796163,1.59895176985832,2.50329799146039,2.64062257759633
540,Denmark,DK,DNK,Comparative advantage in low carbon technology products,Index,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTLA,"Trade in Low Carbon Technology Products; Comparative Advantage","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Comparative Advantage",Not Applicable,Units,,,,,1.39178680083946,1.52453762276561,1.3325864038245,1.76794789737595,1.73263380162362,1.74746563943534,1.67090870399575,1.76508137336377,1.78545423032129,1.92077626142083,2.22994790646835,2.01772492152614,1.91406217719221,2.05088717662077,2.00609849164485,2.12938805995223,2.36547163568274,2.17531075326107,2.27988152010266,2.00673580098615,1.84912763730386,2.01436449741988,1.53612277425658,1.55437302488722,2.00596085003889
541,Denmark,DK,DNK,Exports of low carbon technology products,US Dollars,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTLX,"Trade in Low Carbon Technology Products; Exports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,1741544164,2029044387,2346089555,,2306911991,2645304702,2438962272,3310425927,3524979931,4182579349,4879420485,5668753434,6378853320,7746836957,10287517140,8284987590,7985101879,9279963083,8621268362,9346616651,10696800060,9044555109,9533352518.175,9460892378.925,9146759186.011,10653127325.179,8788340415.413,10133577324.009,8855382539.038
542,Denmark,DK,DNK,Exports of low carbon technology products as percent of GDP,Percent,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTLX,"Trade in Low Carbon Technology Products; Exports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,1.11520453151041,1.09673295547693,1.25035872646569,,1.30340529760831,1.48642515706786,1.48574272589774,2.00886245231146,1.97328664246907,1.91776212036449,1.94109201887708,2.14346586034585,2.25492056607702,2.4252557614946,2.91135063752819,2.57903750182058,2.47988111331645,2.69763851657415,2.63527352926987,2.7203263718861,3.03030962977581,2.9882262288066,3.04467070779964,2.8486276296732,2.56325890490682,3.07450659913668,2.47724431687462,2.49787585950401,2.20763845003472
543,Denmark,DK,DNK,Exports of low carbon technology products as share of total exports,Percent,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTLX,"Trade in Low Carbon Technology Products; Exports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,,,4.8150984696204,5.35970359410714,4.77745545289626,6.40065623683564,6.12967083411407,6.29099758749165,6.33141378785644,6.67235900661464,6.88776648190544,7.49917062134368,8.78364401707849,8.80989584536704,8.2842931243454,8.29822831029039,8.05167635170237,8.42425291160631,9.59415472426377,9.47497069291515,10.0007512607712,9.22960453026502,8.3383183780125,9.59084654046575,8.10331150353969,8.04604622287188,6.86425678595616
544,Denmark,DK,DNK,Imports of low carbon technology products,US Dollars,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTLM,"Trade in Low Carbon Technology Products; Imports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,902353821,1227788925,1287912882,64369554,1490793750,1553772910,1551038141,1724325516,1880329002,2233097850,2480775254,2816890602,3558486906,4395305571,5229602715,4077172337,3800305395,4138086326,4246535020,4531756512,4451722775,3989148609,4356398586.941,4911684185.465,5441474265.959,6079130229.484,6862415328.254,8767247215.516,8627472542.988
545,Denmark,DK,DNK,Imports of low carbon technology products as percent of GDP,Percent,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTLM,"Trade in Low Carbon Technology Products; Imports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,0.577825754297054,0.663640768553128,0.686398823738117,0.0370923422206004,0.842298483415078,0.873081705879996,0.944845954378378,1.04637072722364,1.05260971004768,1.02390178654262,0.986882163767273,1.06512109020335,1.25792284379651,1.37601194123041,1.47996907233677,1.2691848049598,1.18023610928247,1.20292084764605,1.29804349655199,1.31896462761648,1.2611340137711,1.31797289754578,1.39130480530034,1.47888367381834,1.52490156178732,1.75444500352349,1.93436741960247,2.16108235756545,2.15082070464549
546,Denmark,DK,DNK,Imports of low carbon technology products as share of total imports,Percent,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTLM,"Trade in Low Carbon Technology Products; Imports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,3.24785777462944,3.48301036692242,3.41498085145412,3.80481986696356,3.73858905597602,3.88941678396825,3.63996016881209,3.73360087418482,4.15918961439749,4.48011853235246,4.77773807148516,4.91002054363872,4.57805922907374,4.32814900385288,4.62209919515726,4.65433376307761,4.47084961922789,4.6589831515532,5.09443391134764,5.28382969153334,5.29563820210085,6.19157269441624,6.98123579697071,7.28741908231342,6.77725174803827
547,Denmark,DK,DNK,Total trade in low carbon technology products,US Dollars,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTL,Trade in Low Carbon Technology Products,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products",Not Applicable,Units,2643897985,3256833312,3634002437,,3797705741,4199077612,3990000413,5034751443,5405308933,6415677199,7360195739,8485644036,9937340226,12142142528,15517119855,12362159927,11785407274,13418049409,12867803382,13878373163,15148522835,13033703718,13889751105.116,14372576564.39,14588233451.97,16732257554.663,15650755743.667,18900824539.525,17482855082.026
